id,longitude,latitude,eating,nature,community,walking,sightseeing,avg_comfort_score,avg_comfort_eating,avg_comfort_nature,avg_comfort_community,avg_comfort_walking,avg_comfort_sightseeing
286,103.69,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287,103.69,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288,103.69,1.42,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
289,103.69,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290,103.69,1.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291,103.695,1.31,0,0,0,2,0,0.6207232,0.0,0.0,0.0,0.6207232,0.0
292,103.695,1.315,20,2,5,1,13,0.6038989,0.58473414,0.6252389,0.60523427,0.5088653,0.6428131
293,103.695,1.32,7,0,2,0,1,0.5639238,0.5639238,0.0,0.0,0.0,0.0
294,103.695,1.325,9,0,4,3,2,0.667101,0.6375686,0.0,0.58898354,0.65846324,0.7261174
295,103.695,1.33,2,0,5,8,1,0.6057965,0.63543636,0.0,0.63825995,0.57970536,0.0
296,103.695,1.335,1,1,0,0,0,0.6820161,0.6945306,0.5957837,0.0,0.0,0.0
297,103.695,1.34,21,4,4,4,4,0.60527825,0.5651398,0.5878691,0.58021843,0.73643374,0.7034811
298,103.695,1.345,4,2,7,4,5,0.5866946,0.62349147,0.6325133,0.5770588,0.52514416,0.6369784
299,103.695,1.35,1,0,2,1,1,0.7267553,0.93612045,0.0,0.58651215,0.72949415,0.605693
300,103.695,1.355,1,1,0,0,0,0.5463564,0.6413716,0.5595706,0.0,0.0,0.0
301,103.695,1.36,2,1,0,0,3,0.5227009,0.5505471,0.58651227,0.0,0.0,0.45651355
302,103.695,1.365,0,2,0,2,5,0.5700494,0.0,0.5975449,0.0,0.7005261,0.53432524
303,103.695,1.37,9,2,1,0,2,0.57955605,0.5926429,0.5052088,0.78665024,0.0,0.40536794
304,103.695,1.375,4,1,3,1,1,0.5669436,0.65101665,0.41486207,0.51250225,0.46259624,0.6922528
305,103.695,1.38,3,2,1,3,6,0.55360556,0.527943,0.4819123,0.5305249,0.5887067,0.5568411
306,103.695,1.385,0,0,1,0,0,0.48810643,0.0,0.0,0.0,0.0,0.0
307,103.695,1.39,5,4,1,3,2,0.4785619,0.4491052,0.47576863,0.5177739,0.5811163,0.50324583
308,103.695,1.395,0,2,1,2,10,0.6367165,0.0,0.6128595,0.6867986,0.61241555,0.64718276
309,103.695,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
310,103.695,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311,103.695,1.41,1,4,1,1,0,0.5028509,0.48929352,0.53076786,0.36519948,0.513785,0.0
312,103.695,1.415,2,1,5,5,2,0.5415857,0.59005755,0.46718323,0.5738744,0.5217411,0.5884234
313,103.695,1.42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
314,103.695,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
315,103.695,1.43,0,2,4,4,0,0.5936785,0.0,0.5964582,0.5439473,0.62958705,0.0
316,103.7,1.305,5,2,4,1,9,0.6202405,0.6277571,0.59581566,0.6584916,0.51410776,0.6127492
317,103.7,1.31,6,0,5,1,1,0.5799482,0.5506318,0.0,0.6202208,0.34383732,0.0
318,103.7,1.315,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
319,103.7,1.32,3,0,5,5,0,0.58885664,0.7301889,0.0,0.53529114,0.525663,0.0
320,103.7,1.325,3,1,3,2,1,0.6348503,0.67243177,0.5537955,0.588772,0.6309421,0.5912838
321,103.7,1.33,0,0,7,2,0,0.47802866,0.0,0.0,0.50223434,0.39330882,0.0
322,103.7,1.335,2,1,2,7,0,0.6210718,0.54771286,0.0,0.73001754,0.63459504,0.0
323,103.7,1.34,15,2,1,4,4,0.57312804,0.5975627,0.5911771,0.52347475,0.46075532,0.5287592
324,103.7,1.345,5,0,4,7,3,0.5844398,0.5801737,0.0,0.50479287,0.63989335,0.6402197
325,103.7,1.35,1,2,2,11,7,0.6254157,0.58030367,0.5110512,0.4543132,0.6411475,0.6685462
326,103.7,1.355,0,0,1,0,2,0.6346328,0.0,0.0,0.5141347,0.0,0.58790296
327,103.7,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
328,103.7,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
329,103.7,1.37,1,0,1,0,1,0.61571,0.63468933,0.0,0.6309278,0.0,0.59305716
330,103.7,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
331,103.7,1.38,3,3,3,3,2,0.540118,0.5649919,0.48810038,0.611161,0.54009414,0.5349213
332,103.7,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
333,103.7,1.39,1,4,1,2,7,0.602974,0.51073664,0.58566046,0.58651227,0.6110326,0.60730034
334,103.7,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
335,103.7,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
336,103.7,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
337,103.7,1.41,0,1,0,1,0,0.6168306,0.0,0.5825761,0.0,0.6510851,0.0
338,103.7,1.415,1,0,2,2,0,0.56332195,0.56230026,0.0,0.62922204,0.5551403,0.0
339,103.7,1.42,0,3,0,4,2,0.5767738,0.0,0.5651582,0.0,0.5579072,0.68223643
340,103.7,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
341,103.7,1.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
342,103.7,1.435,1,4,0,7,5,0.5860638,0.43833756,0.56201476,0.0,0.5368512,0.64446473
343,103.705,1.305,2,0,3,3,4,0.59208417,0.5339947,0.0,0.6196086,0.5391478,0.6504371
344,103.705,1.31,2,6,3,1,0,0.6237462,0.64712775,0.60227597,0.61626285,0.60120815,0.0
345,103.705,1.315,2,11,8,8,2,0.6144366,0.69671655,0.58194494,0.59958166,0.5996111,0.6967181
346,103.705,1.32,1,22,3,9,6,0.62952507,0.58651227,0.6350852,0.6061,0.6298387,0.6401682
347,103.705,1.325,0,1,10,2,1,0.61312795,0.0,0.6281311,0.5839187,0.5646489,0.0
348,103.705,1.33,14,0,0,0,0,0.73823,0.73843855,0.0,0.0,0.0,0.0
349,103.705,1.335,20,1,7,4,0,0.6245118,0.62705386,0.44056922,0.61973464,0.6197201,0.0
350,103.705,1.34,35,0,4,3,3,0.6012096,0.6231077,0.0,0.39025912,0.44645792,0.6504816
351,103.705,1.345,12,0,18,2,4,0.6130564,0.55283135,0.0,0.65942717,0.62946755,0.616142
352,103.705,1.35,5,4,10,5,4,0.6557766,0.7137001,0.6713018,0.63662803,0.64830816,0.7517309
353,103.705,1.355,13,5,2,18,2,0.54846966,0.53024316,0.5585327,0.61954725,0.53915924,0.5204074
354,103.705,1.36,14,0,0,0,0,0.62007415,0.620706,0.0,0.0,0.0,0.0
355,103.705,1.365,0,1,0,1,0,0.5070432,0.0,0.45405716,0.0,0.5600292,0.0
356,103.705,1.37,0,0,0,0,1,0.5524513,0.0,0.0,0.0,0.0,0.5524513
357,103.705,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
358,103.705,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
359,103.705,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360,103.705,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
361,103.705,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
362,103.705,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
363,103.705,1.405,2,2,0,0,2,0.61920005,0.78527075,0.5791889,0.0,0.0,0.49314052
364,103.705,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
365,103.705,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
366,103.705,1.42,0,4,0,2,4,0.52913964,0.0,0.542914,0.0,0.480026,0.49794438
367,103.705,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
368,103.705,1.43,3,0,10,3,1,0.6191396,0.71022576,0.0,0.574845,0.6014902,0.53448427
369,103.705,1.435,10,3,6,3,5,0.53056693,0.58995944,0.47700724,0.45544243,0.7024682,0.5113875
370,103.705,1.44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
371,103.71,1.31,9,1,12,5,9,0.5951628,0.6305045,0.0,0.63329756,0.44348797,0.58762765
372,103.71,1.315,1,0,1,3,3,0.5528721,0.48588175,0.0,0.7159228,0.5074921,0.55065715
373,103.71,1.32,20,9,1,7,12,0.59795713,0.5737891,0.60633785,0.66415554,0.5816421,0.6413013
374,103.71,1.325,5,0,1,0,0,0.6471352,0.63164794,0.0,0.51736474,0.0,0.0
375,103.71,1.33,4,0,1,0,0,0.6626935,0.61723995,0.0,0.545731,0.0,0.0
376,103.71,1.335,1,0,0,1,0,0.6699914,0.71897364,0.0,0.0,0.62100905,0.0
377,103.71,1.34,13,4,5,0,0,0.60775673,0.6492458,0.57073414,0.5136548,0.0,0.0
378,103.71,1.345,4,0,13,12,3,0.62255913,0.6284652,0.0,0.6398893,0.5753467,0.66984904
379,103.71,1.35,4,1,2,3,0,0.60459185,0.55103034,0.74035543,0.56473804,0.62737924,0.0
380,103.71,1.355,10,3,4,2,8,0.5789815,0.56754977,0.68869084,0.542754,0.3249827,0.56712985
381,103.71,1.36,0,1,0,0,0,0.59800225,0.0,0.59800225,0.0,0.0,0.0
382,103.71,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
383,103.71,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
384,103.71,1.375,16,0,0,0,0,0.59260815,0.59260815,0.0,0.0,0.0,0.0
385,103.71,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
386,103.71,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
387,103.71,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
388,103.71,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
389,103.71,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
390,103.71,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
391,103.71,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392,103.71,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
393,103.71,1.42,0,0,0,3,0,0.5987984,0.0,0.0,0.0,0.6187968,0.0
394,103.71,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395,103.71,1.43,1,0,0,0,0,0.6016086,0.6016086,0.0,0.0,0.0,0.0
396,103.71,1.435,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
397,103.71,1.44,1,0,1,11,10,0.5995467,0.61836296,0.0,0.44865608,0.6083488,0.59254515
398,103.71,1.445,0,1,1,1,1,0.58603793,0.0,0.561583,0.0,0.52824837,0.66828245
399,103.715,1.3,0,1,0,0,2,0.54694176,0.0,0.0,0.0,0.0,0.54694176
400,103.715,1.305,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
401,103.715,1.31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
402,103.715,1.315,1,3,7,3,4,0.5647123,0.7188077,0.59286267,0.5402064,0.57962704,0.57679284
403,103.715,1.32,3,0,1,1,0,0.6062505,0.6400482,0.0,0.4076912,0.64608276,0.0
404,103.715,1.325,0,0,2,0,0,0.40560025,0.0,0.0,0.40560025,0.0,0.0
405,103.715,1.33,5,2,1,0,2,0.5658852,0.57288945,0.56201506,0.0,0.0,0.656176
406,103.715,1.335,7,3,4,3,4,0.65233624,0.72317547,0.6281102,0.5528922,0.69862753,0.58849037
407,103.715,1.34,0,18,11,10,3,0.5512024,0.0,0.58011806,0.5619241,0.5183128,0.5714362
408,103.715,1.345,7,0,3,1,3,0.5810038,0.54373,0.0,0.5913203,0.5467387,0.54769397
409,103.715,1.35,1,0,2,3,2,0.6509625,0.687037,0.0,0.7520399,0.5372687,0.66649896
410,103.715,1.355,1,1,21,3,1,0.6363966,0.6570863,0.5500201,0.6304301,0.5523457,0.73733085
411,103.715,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
412,103.715,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
413,103.715,1.37,1,0,2,0,0,0.5457921,0.5975421,0.0,0.47140482,0.0,0.0
414,103.715,1.375,2,3,6,12,4,0.594212,0.5547571,0.57414156,0.55172503,0.5953455,0.63147813
415,103.715,1.38,0,1,8,7,0,0.51127,0.0,0.0,0.49412346,0.5284165,0.0
416,103.715,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
417,103.715,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
418,103.715,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
419,103.715,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
420,103.715,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
421,103.715,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
422,103.715,1.415,18,12,0,5,4,0.6351311,0.6235868,0.61864394,0.0,0.60079134,0.6738441
423,103.715,1.42,0,0,0,0,0,0.5199599,0.0,0.0,0.0,0.0,0.0
424,103.715,1.425,1,0,0,0,1,0.38499087,0.38499087,0.0,0.0,0.0,0.0
425,103.715,1.43,0,11,0,0,0,0.61691463,0.0,0.61162907,0.0,0.0,0.0
426,103.715,1.435,6,6,2,2,0,0.5853026,0.6262274,0.54616505,0.5612749,0.6365347,0.0
427,103.715,1.44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
428,103.715,1.445,4,1,0,5,1,0.62091875,0.7033096,0.5369071,0.0,0.5381449,0.63560677
429,103.72,1.3,1,0,2,4,4,0.5549359,0.54402393,0.0,0.49945474,0.5355489,0.6112088
430,103.72,1.305,0,1,0,1,3,0.5471774,0.0,0.58651227,0.0,0.5880039,0.5737426
431,103.72,1.31,5,0,2,0,4,0.567314,0.5654069,0.0,0.5956719,0.0,0.5958735
432,103.72,1.315,2,0,4,4,1,0.64460796,0.5997295,0.0,0.5669942,0.632437,0.573028
433,103.72,1.32,2,0,0,3,0,0.6205224,0.58530784,0.0,0.0,0.6142912,0.0
434,103.72,1.325,14,2,4,4,1,0.6163742,0.6341983,0.53460765,0.5630843,0.6573681,0.42869508
435,103.72,1.33,3,0,1,9,2,0.620744,0.6306975,0.0,0.75980014,0.60770804,0.5997881
436,103.72,1.335,4,5,4,0,3,0.60216004,0.5756201,0.5574941,0.69672996,0.0,0.5953058
437,103.72,1.34,1,3,1,0,3,0.5994062,0.731523,0.690884,0.4852966,0.0,0.5224296
438,103.72,1.345,11,0,17,3,10,0.6207902,0.6052509,0.0,0.6490215,0.5364552,0.66331226
439,103.72,1.35,17,0,14,1,3,0.59611535,0.59433424,0.0,0.53795546,0.683208,0.57097036
440,103.72,1.355,3,0,0,0,0,0.6368451,0.6583697,0.0,0.0,0.0,0.0
441,103.72,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
442,103.72,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
443,103.72,1.37,4,1,4,7,2,0.5943821,0.56148297,0.46091872,0.6527726,0.58522236,0.5992772
444,103.72,1.375,2,0,2,1,0,0.5550189,0.6467323,0.0,0.43175215,0.58651215,0.0
445,103.72,1.38,1,1,0,1,0,0.6925837,0.7313493,0.68257767,0.0,0.67934746,0.0
446,103.72,1.385,21,14,8,8,1,0.55978227,0.58187586,0.5867919,0.485359,0.5060171,0.0
447,103.72,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
448,103.72,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
449,103.72,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
450,103.72,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
451,103.72,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
452,103.72,1.415,0,21,1,5,4,0.5877033,0.0,0.56146896,0.65374255,0.63698274,0.62437016
453,103.72,1.42,0,3,0,0,1,0.57969457,0.0,0.63874227,0.0,0.0,0.5666065
454,103.72,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455,103.72,1.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
456,103.72,1.435,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
457,103.72,1.44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
458,103.72,1.445,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
459,103.72,1.45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
460,103.725,1.31,10,4,0,0,8,0.5755317,0.57778233,0.5944469,0.0,0.0,0.6178952
461,103.725,1.315,6,0,4,3,0,0.5576653,0.51872176,0.0,0.52344465,0.6246956,0.0
462,103.725,1.32,1,1,8,6,1,0.5695814,0.39811745,0.0,0.6218188,0.6016124,0.3507019
463,103.725,1.325,22,0,5,3,0,0.59990114,0.59063584,0.0,0.6127624,0.6816838,0.0
464,103.725,1.33,0,3,4,10,4,0.6129567,0.0,0.61733073,0.5180931,0.5982927,0.54313135
465,103.725,1.335,18,4,2,4,4,0.6242662,0.6015726,0.5824119,0.68772423,0.66126114,0.6303992
466,103.725,1.34,7,4,0,3,8,0.69958115,0.7179958,0.6702361,0.0,0.59209746,0.7196822
467,103.725,1.345,11,0,1,5,2,0.6302447,0.675398,0.0,0.566844,0.6134796,0.60189414
468,103.725,1.35,11,1,3,3,0,0.65258855,0.6606579,0.60106647,0.61688644,0.68732506,0.0
469,103.725,1.355,2,0,1,2,1,0.6452164,0.6901685,0.0,0.6888792,0.6359984,0.58651227
470,103.725,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
471,103.725,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
472,103.725,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
473,103.725,1.375,2,8,5,9,4,0.5778161,0.43277472,0.6367125,0.50966847,0.60502005,0.5589091
474,103.725,1.38,7,6,3,3,2,0.56930625,0.6168913,0.5455089,0.5911966,0.5213229,0.5370823
475,103.725,1.385,1,10,2,0,0,0.5795159,0.4432574,0.5938783,0.58651227,0.0,0.0
476,103.725,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
477,103.725,1.395,0,8,1,1,0,0.602611,0.0,0.6227817,0.544763,0.59889394,0.0
478,103.725,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
479,103.725,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
480,103.725,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
481,103.725,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
482,103.725,1.42,1,0,1,4,8,0.6112986,0.4495167,0.0,0.50322247,0.6285882,0.58360606
483,103.725,1.425,0,4,0,1,0,0.62629426,0.0,0.65067375,0.0,0.5287765,0.0
484,103.725,1.43,2,0,0,0,0,0.6216237,0.73726785,0.0,0.0,0.0,0.0
485,103.725,1.435,0,0,0,0,1,0.7948981,0.0,0.0,0.0,0.0,0.7948981
486,103.725,1.44,6,5,2,2,1,0.6519269,0.6992094,0.5389116,0.7318339,0.6508756,0.7087524
487,103.725,1.445,0,3,0,0,2,0.55399024,0.0,0.5817149,0.0,0.0,0.5321772
488,103.73,1.305,17,2,6,8,11,0.5556935,0.58531636,0.6143993,0.5441267,0.54873043,0.4995184
489,103.73,1.31,1,0,1,0,1,0.59104455,0.59884536,0.0,0.55215126,0.0,0.6907127
490,103.73,1.315,17,3,5,24,2,0.5519909,0.54309845,0.6916982,0.6488849,0.53601384,0.5596476
491,103.73,1.32,3,2,7,14,1,0.5396885,0.623722,0.48423728,0.51538837,0.5385915,0.55543065
492,103.73,1.325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
493,103.73,1.33,3,3,0,1,6,0.6805907,0.7825678,0.58951694,0.0,0.7326803,0.6827416
494,103.73,1.345,27,4,8,7,2,0.6235568,0.6042824,0.6471208,0.63637,0.68127865,0.6968022
495,103.73,1.35,1,3,6,3,2,0.6064593,0.70885664,0.5994349,0.57781637,0.59834015,0.5683232
496,103.73,1.355,0,0,0,0,0,0.6227563,0.0,0.0,0.0,0.0,0.0
497,103.73,1.36,3,0,3,0,2,0.6130193,0.58479947,0.0,0.69539213,0.0,0.6077559
498,103.73,1.365,0,1,0,0,1,0.53320587,0.0,0.48135558,0.0,0.0,0.5850562
499,103.73,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500,103.73,1.375,0,2,0,0,5,0.5993779,0.0,0.5555488,0.0,0.0,0.6188768
501,103.73,1.38,3,7,2,3,1,0.5862371,0.5674413,0.6384522,0.5056188,0.64788425,0.39004505
502,103.73,1.385,4,3,5,3,0,0.6302115,0.587901,0.6690664,0.56868917,0.72143465,0.0
503,103.73,1.39,3,1,0,1,0,0.6145258,0.63648146,0.4724177,0.0,0.690767,0.0
504,103.73,1.395,1,6,0,0,1,0.68462306,0.7438071,0.6727863,0.0,0.0,0.0
505,103.73,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
506,103.73,1.405,0,0,0,1,0,0.6247999,0.0,0.0,0.0,0.6247999,0.0
507,103.73,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
508,103.73,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
509,103.73,1.42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
510,103.73,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
511,103.73,1.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
512,103.73,1.435,0,2,0,0,0,0.59293514,0.0,0.59293514,0.0,0.0,0.0
513,103.73,1.44,2,12,1,1,2,0.6391598,0.6650833,0.6385954,0.3332206,0.5799043,0.6941899
514,103.73,1.445,1,14,0,12,12,0.5988715,0.6351,0.59122664,0.0,0.6148695,0.6283049
515,103.735,1.305,2,1,2,0,1,0.55014366,0.5678608,0.6843004,0.5684926,0.0,0.28317147
516,103.735,1.31,1,0,0,0,1,0.60627335,0.49562272,0.0,0.0,0.0,0.62626934
517,103.735,1.315,7,0,6,2,4,0.63559234,0.6536407,0.0,0.634512,0.54113513,0.65709895
518,103.735,1.32,0,1,6,15,0,0.6537116,0.0,0.6973121,0.5695111,0.6490528,0.0
519,103.735,1.325,2,0,12,3,2,0.5305617,0.40816355,0.0,0.5246254,0.58345735,0.7267159
520,103.735,1.33,5,1,3,2,0,0.5906603,0.63474303,0.5415013,0.607185,0.4874192,0.0
521,103.735,1.335,6,0,4,3,0,0.6072399,0.603863,0.0,0.6852954,0.6122001,0.0
522,103.735,1.34,12,4,12,8,12,0.6258822,0.62394196,0.7100809,0.6084245,0.6111079,0.6406218
523,103.735,1.345,14,0,0,0,0,0.6815908,0.6815908,0.0,0.0,0.0,0.0
524,103.735,1.35,3,0,1,5,0,0.5987321,0.68456215,0.0,0.48799497,0.59517705,0.0
525,103.735,1.355,4,1,5,0,8,0.5953475,0.53114927,0.66648877,0.64386356,0.0,0.5428581
526,103.735,1.36,1,2,0,0,0,0.5151524,0.5407569,0.50235015,0.0,0.0,0.0
527,103.735,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
528,103.735,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
529,103.735,1.375,15,2,20,3,7,0.5828594,0.6214034,0.5257298,0.5121123,0.62494475,0.6038446
530,103.735,1.38,10,2,13,9,3,0.5920169,0.619086,0.69971514,0.57978576,0.5801146,0.57721096
531,103.735,1.385,8,1,2,3,0,0.62810415,0.62421376,0.4300079,0.8024297,0.5869966,0.0
532,103.735,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
533,103.735,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
534,103.735,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
535,103.735,1.405,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
536,103.735,1.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
537,103.735,1.415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
538,103.735,1.42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
539,103.735,1.425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
540,103.735,1.43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
541,103.735,1.435,2,1,0,2,2,0.688369,0.6361067,0.0,0.0,0.68949,0.7395102
542,103.735,1.44,0,12,1,5,4,0.61451876,0.0,0.6342841,0.0,0.6201239,0.53270394
543,103.74,1.3,5,1,1,8,2,0.5565304,0.583695,0.59081787,0.3352714,0.5323959,0.5649857
544,103.74,1.305,5,0,0,1,4,0.5773642,0.585731,0.0,0.0,0.58651215,0.5117483
545,103.74,1.31,0,1,0,0,2,0.61110556,0.0,0.58979577,0.0,0.0,0.6088301
546,103.74,1.315,3,1,1,3,12,0.59697354,0.52072245,0.5445421,0.7047885,0.6351064,0.5897064
547,103.74,1.32,6,2,2,10,7,0.6032955,0.6055103,0.642164,0.57300395,0.58358777,0.5787512
548,103.74,1.325,5,0,1,1,0,0.59316576,0.5558572,0.0,0.7444323,0.7033028,0.0
549,103.74,1.33,4,0,8,3,7,0.6292927,0.61477244,0.0,0.6253554,0.6245451,0.66483474
550,103.74,1.335,6,0,4,1,1,0.59348905,0.5914092,0.0,0.6033871,0.5032446,0.0
551,103.74,1.34,12,1,16,10,6,0.61565745,0.57006127,0.6800579,0.6241275,0.59694415,0.6809417
552,103.74,1.345,17,2,7,4,1,0.62701076,0.62901396,0.6005249,0.66397697,0.65610003,0.0
553,103.74,1.35,10,2,7,1,13,0.54394555,0.58287627,0.6029198,0.53934896,0.3969897,0.52960116
554,103.74,1.355,9,2,1,0,0,0.6387671,0.63402635,0.60350215,0.62349474,0.0,0.0
555,103.74,1.36,0,0,1,0,0,0.5332639,0.0,0.0,0.5332639,0.0,0.0
556,103.74,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
557,103.74,1.37,2,4,11,2,0,0.59003633,0.5803963,0.7219658,0.686086,0.4856858,0.0
558,103.74,1.375,9,3,7,3,1,0.60566396,0.6384138,0.52703017,0.59486437,0.67799574,0.5215306
559,103.74,1.38,4,0,9,1,1,0.5420787,0.5718586,0.0,0.5403932,0.56107575,0.0
560,103.74,1.385,0,0,5,13,6,0.63847715,0.0,0.0,0.58972657,0.63464975,0.68594587
561,103.74,1.39,14,0,6,3,0,0.61986685,0.5905269,0.0,0.5429263,0.68147594,0.0
562,103.74,1.395,7,0,3,3,0,0.5772994,0.5828801,0.0,0.48302773,0.62675685,0.0
563,103.74,1.4,5,4,9,4,0,0.6135984,0.6471144,0.60731417,0.60133857,0.5980571,0.0
564,103.74,1.405,4,0,6,1,2,0.590236,0.5822202,0.0,0.5856909,0.7265139,0.4859603
