embedding_index,grid_id,cluster,activity,has_text,comfort_anchor_similarity,discomfort_anchor_similarity,comfort_raw_score,comfort_score
24843,1326,2,walking,True,0.17554411,0.19600746,-0.020463347,0.46578306
24844,1326,5,community,False,,,,
24845,1326,2,walking,True,0.044408027,0.018580891,0.025827136,0.5998577
24846,1326,6,eating,False,,,,
24847,1326,2,walking,True,0.11770994,0.09083991,0.026870035,0.60287833
24848,1326,5,community,True,0.04085428,0.04610311,-0.0052488297,0.50985
24849,1326,3,nature,True,0.0967271,0.075507596,0.021219507,0.58651227
24850,1326,7,sightseeing,True,0.1823179,0.17286578,0.0094521195,0.5524295
24851,1326,5,community,True,0.0967271,0.075507596,0.021219507,0.58651227
24852,1326,1,community,True,0.0967271,0.075507596,0.021219507,0.58651227
24853,1326,3,nature,True,0.0967271,0.075507596,0.021219507,0.58651227
24854,1326,5,community,True,0.114291236,0.09394176,0.020349473,0.5839923
24855,1326,2,walking,False,,,,
24856,1326,5,community,False,,,,
24857,1326,2,walking,True,0.062826015,0.017336216,0.0454898,0.65680814
24858,1326,1,community,True,0.16752476,0.11036271,0.057162046,0.69061536
24859,1326,5,community,True,0.10904308,0.034488693,0.074554384,0.7409901
24860,1326,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
24861,1326,2,walking,True,0.02581247,-0.0013292097,0.02714168,0.60366505
24862,1326,5,community,True,0.036388457,0.0540253,-0.017636843,0.4739697
24863,1326,5,community,True,0.112335615,0.056079537,0.05625608,0.6879913
24864,1326,2,walking,True,0.19321458,0.17035261,0.022861972,0.59126943
24865,1326,2,walking,False,,,,
24866,1326,2,walking,True,0.23136923,0.14491145,0.086457774,0.7754668
24867,1327,0,eating,True,0.0759988,0.056010462,0.019988336,0.5829463
24868,1327,1,community,True,0.16866282,0.13812117,0.030541644,0.61351264
24869,1327,0,eating,True,0.19577545,0.13382277,0.06195268,0.7044908
24870,1327,1,community,True,0.09548594,0.04399394,0.051492,0.6741928
24871,1327,0,eating,True,-0.039611325,-0.027918108,-0.011693217,0.49118465
24872,1327,0,eating,True,0.1318404,0.065914676,0.06592572,0.71599823
24873,1327,2,walking,True,0.06934441,0.05967,0.009674408,0.5530733
24874,1327,1,community,True,0.31565624,0.26301762,0.05263862,0.6775138
24875,1327,7,sightseeing,True,0.33638814,0.22711068,0.10927746,0.84156114
24876,1327,7,sightseeing,True,0.09770868,0.04705144,0.05065724,0.671775
24877,1327,1,community,True,0.16260761,0.11592899,0.046678618,0.6602514
24878,1327,1,community,True,0.051948264,-0.0024204017,0.054368667,0.6825247
24879,1327,4,,False,,,,
24880,1327,7,sightseeing,True,0.2630856,0.20872886,0.05435674,0.6824901
24881,1327,7,sightseeing,True,0.18536365,0.16776805,0.017595604,0.57601607
24882,1327,2,walking,True,0.06325201,0.112533666,-0.049281657,0.3823144
24883,1327,6,eating,True,0.07742612,0.06286947,0.014556654,0.5672141
24884,1327,1,community,True,0.11268071,0.07035273,0.042327978,0.6476503
24885,1327,6,eating,True,0.01923897,-0.0031812992,0.022420269,0.58999014
24886,1327,6,eating,True,0.08147947,0.07312993,0.008349538,0.549236
24887,1327,5,community,True,0.093772896,0.14512749,-0.051354595,0.3763104
24888,1327,7,sightseeing,True,0.098903224,0.05539836,0.043504864,0.65105903
24889,1327,5,community,True,0.08606078,0.033649687,0.05241109,0.6768548
24890,1327,1,community,True,0.084540926,0.031159341,0.053381585,0.67966574
24891,1327,5,community,True,-0.036443602,-0.061642174,0.025198571,0.5980371
24892,1327,5,community,True,-0.0116232075,-0.059869107,0.0482459,0.66479087
24893,1327,5,community,True,0.039893728,-0.025802135,0.06569587,0.7153325
24894,1327,1,community,True,0.12383712,0.0696973,0.054139823,0.6818618
24895,1327,5,community,True,0.06788248,0.017091472,0.050791007,0.6721624
24896,1327,5,community,True,0.111892,0.0563952,0.0554968,0.68579215
24897,1327,2,walking,False,,,,
24898,1327,0,eating,True,0.11487894,0.096344694,0.018534243,0.5787347
24899,1327,1,community,True,0.19674236,0.14758115,0.04916121,0.6674419
24900,1327,7,sightseeing,True,0.12804559,0.101490624,0.026554964,0.6019657
24901,1327,0,eating,True,0.048131455,0.093094096,-0.04496264,0.39482388
24902,1327,3,nature,True,0.11566702,0.09379173,0.021875292,0.5884116
24903,1327,7,sightseeing,True,0.07224627,0.033794425,0.038451843,0.6364236
24904,1327,0,eating,True,0.22710174,0.14082414,0.086277604,0.7749449
24905,1327,1,community,True,0.05410672,0.04134864,0.01275808,0.56200475
24906,1327,1,community,False,,,,
24907,1327,1,community,True,0.10746995,0.1029469,0.0045230538,0.53815305
24908,1327,6,eating,True,0.16416186,0.10353706,0.0606248,0.7006448
24909,1327,0,eating,True,0.086016804,0.0355784,0.050438404,0.67114115
24910,1327,2,walking,True,0.047460873,-0.026903408,0.07436428,0.7404395
24911,1327,6,eating,False,,,,
24912,1327,1,community,True,0.15316294,0.08677412,0.06638882,0.7173395
24913,1327,1,community,True,0.12916723,0.049906313,0.079260916,0.754622
24914,1327,6,eating,True,0.05558873,0.05366354,0.001925189,0.5306286
24915,1327,2,walking,True,0.1454647,0.11165216,0.033812545,0.62298644
24916,1327,1,community,True,0.20950288,0.19224027,0.017262608,0.5750516
24917,1327,6,eating,True,0.1650425,0.13776636,0.027276143,0.6040545
24918,1327,5,community,True,0.08093456,0.010931205,0.07000336,0.7278086
24919,1327,1,community,True,0.27259216,0.18161885,0.0909733,0.7885455
24920,1327,1,community,True,0.20539762,0.13561256,0.06978506,0.7271763
24921,1327,1,community,True,0.20365795,0.13943034,0.06422761,0.71107984
24922,1327,5,community,True,0.026959224,-0.0017533561,0.02871258,0.60821503
24923,1327,4,,True,0.02279337,-0.00993396,0.03272733,0.61984324
24924,1327,1,community,True,0.15565073,0.10714263,0.048508108,0.6655503
24925,1327,1,community,False,,,,
24926,1327,0,eating,True,0.10116223,0.069471486,0.031690747,0.6168409
24927,1328,0,eating,False,,,,
24928,1328,1,community,True,0.07706099,0.04949508,0.027565911,0.6048938
24929,1328,6,eating,True,0.09672707,0.075507596,0.021219477,0.58651215
24930,1328,1,community,True,0.08765214,0.033194903,0.054457236,0.68278116
24931,1328,0,eating,True,0.11583395,0.100006096,0.015827857,0.570896
24932,1328,1,community,False,,,,
24933,1328,1,community,False,,,,
24934,1328,0,eating,True,0.123091854,0.07978779,0.043304063,0.6504774
24935,1328,0,eating,True,0.077129714,0.036559116,0.040570598,0.6425603
24936,1328,0,eating,True,0.11588385,0.08703478,0.028849073,0.60861033
24937,1328,0,eating,True,0.15210387,0.12358391,0.028519958,0.6076571
24938,1328,0,eating,False,,,,
24939,1328,1,community,False,,,,
24940,1328,1,community,False,,,,
24941,1328,1,community,False,,,,
24942,1328,6,eating,False,,,,
24943,1328,0,eating,True,0.0967271,0.075507596,0.021219507,0.58651227
24944,1328,0,eating,True,0.06988832,0.033971924,0.0359164,0.62908
24945,1328,1,community,True,0.092513934,0.0897634,0.0027505308,0.5330191
24946,1328,1,community,True,0.07406248,0.026442392,0.047620088,0.66297823
24947,1328,6,eating,True,0.082579285,0.08386685,-0.0012875646,0.5213233
24948,1328,0,eating,True,0.062430367,0.022617552,0.039812814,0.6403655
24949,1328,0,eating,True,0.09672707,0.075507596,0.021219477,0.58651215
24950,1328,1,community,True,0.05935031,0.042067904,0.017282408,0.57510895
24951,1328,0,eating,True,0.09640256,0.08119304,0.015209526,0.5691051
24952,1328,0,eating,True,0.13757347,0.11574906,0.021824405,0.5882642
24953,1328,0,eating,True,0.10355727,0.056835536,0.04672173,0.66037625
24954,1328,1,community,True,0.37157816,0.25022373,0.12135443,0.8765406
24955,1328,1,community,True,0.14449157,0.15871103,-0.014219463,0.48386768
24956,1328,7,sightseeing,True,0.060150392,0.019899534,0.04025086,0.6416342
24957,1328,1,community,False,,,,
24958,1328,1,community,True,0.14924258,0.15290445,-0.003661871,0.51444644
24959,1328,5,community,True,0.20087221,0.17570893,0.025163278,0.5979349
24960,1328,1,community,False,,,,
24961,1328,1,community,False,,,,
24962,1328,1,community,False,,,,
24963,1328,6,eating,True,0.05907591,0.018279225,0.040796686,0.6432151
24964,1328,1,community,True,-0.049863778,-0.05471667,0.004852891,0.5391084
24965,1328,1,community,True,0.20875695,0.16425177,0.04450518,0.6539563
24966,1328,4,,True,0.21085584,0.14102751,0.06982833,0.72730166
24967,1328,1,community,False,,,,
24968,1328,1,community,False,,,,
24969,1328,6,eating,False,,,,
24970,1328,1,community,True,0.25523618,0.19844621,0.056789964,0.68953764
24971,1328,1,community,True,0.0967271,0.075507596,0.021219507,0.58651227
24972,1328,6,eating,True,0.26373255,0.20161036,0.062122196,0.7049818
24973,1328,0,eating,True,0.07647363,0.050832324,0.025641307,0.59931946
24974,1328,0,eating,True,0.006951281,-0.049307596,0.056258876,0.6879994
24975,1328,4,,False,,,,
24976,1328,1,community,False,,,,
24977,1328,1,community,False,,,,
24978,1328,0,eating,False,,,,
24979,1328,4,,True,0.19577852,0.12705614,0.06872238,0.7240984
24980,1328,0,eating,True,0.092214525,0.083398916,0.008815609,0.5505859
24981,1328,0,eating,True,0.12817247,0.048142694,0.08002978,0.7568489
24982,1328,0,eating,True,0.019691873,0.04406292,-0.024371047,0.45446488
24983,1328,0,eating,True,0.054987498,0.039184038,0.01580346,0.57082534
24984,1328,0,eating,False,,,,
24985,1328,1,community,True,0.058781907,0.06349123,-0.0047093257,0.51141256
24986,1328,0,eating,True,0.0967271,0.075507596,0.021219507,0.58651227
24987,1328,1,community,True,0.0967271,0.075507596,0.021219507,0.58651227
24988,1328,1,community,True,0.09546972,0.032418642,0.063051075,0.7076722
24989,1328,0,eating,False,,,,
24990,1328,0,eating,True,0.01689468,-0.015676294,0.032570973,0.61939037
24991,1328,0,eating,True,0.072107814,0.042208403,0.02989941,0.61165255
24992,1328,6,eating,True,0.09672707,0.075507596,0.021219477,0.58651215
24993,1328,6,eating,True,0.056079123,0.047666445,0.008412678,0.54941887
24994,1329,6,eating,True,0.08007889,0.1426443,-0.06256541,0.34383968
24995,1329,6,eating,True,0.11409332,0.088886425,0.025206894,0.5980612
24996,1329,7,sightseeing,False,,,,
24997,1329,0,eating,False,,,,
24998,1329,6,eating,False,,,,
24999,1329,6,eating,False,,,,
25000,1329,3,nature,False,,,,
25001,1329,1,community,False,,,,
25002,1329,6,eating,False,,,,
25003,1329,6,eating,False,,,,
25004,1329,0,eating,True,0.040954918,0.019759135,0.021195782,0.58644354
25005,1329,0,eating,True,0.04358981,0.015468204,0.028121607,0.6065033
25006,1329,0,eating,True,0.09305921,0.06414354,0.028915673,0.6088032
25007,1329,0,eating,True,0.007119779,0.009138004,-0.002018225,0.51920706
25008,1329,0,eating,True,0.07851744,0.07787796,0.0006394759,0.5269047
25009,1329,0,eating,True,0.03571191,0.008114895,0.027597016,0.60498387
25010,1329,0,eating,True,0.113605715,0.100373074,0.013232641,0.5633793
25011,1329,0,eating,False,,,,
25012,1329,0,eating,False,,,,
25013,1329,2,walking,True,0.10276368,0.09431143,0.008452252,0.5495335
25014,1329,7,sightseeing,True,0.3901438,0.3237249,0.066418916,0.7174267
25015,1329,2,walking,False,,,,
25016,1329,2,walking,True,0.096016325,0.041394122,0.054622203,0.683259
25017,1329,0,eating,True,0.08263543,0.065746,0.01688943,0.5739707
25018,1329,7,sightseeing,False,,,,
25019,1329,0,eating,True,0.07585465,0.04553006,0.030324593,0.612884
25020,1329,5,community,True,0.11121884,0.10110891,0.010109931,0.55433476
25021,1329,0,eating,True,0.045736954,0.055023104,-0.00928615,0.4981564
25022,1329,6,eating,True,0.37292552,0.26996815,0.10295737,0.8232558
25023,1329,7,sightseeing,True,0.22482027,0.1818816,0.042938665,0.64941907
25024,1329,6,eating,False,,,,
25025,1330,0,eating,True,0.08258908,0.029872077,0.052717008,0.6777408
25026,1330,2,walking,True,0.36685696,0.29406586,0.0727911,0.73588294
25027,1330,1,community,False,,,,
25028,1330,1,community,False,,,,
25029,1330,1,community,False,,,,
25030,1330,7,sightseeing,False,,,,
25031,1330,1,community,False,,,,
25032,1330,7,sightseeing,False,,,,
25033,1330,1,community,False,,,,
25034,1330,7,sightseeing,False,,,,
25035,1330,1,community,False,,,,
25036,1330,7,sightseeing,False,,,,
25037,1330,1,community,True,0.05266414,0.05719406,-0.004529923,0.51193225
25038,1330,1,community,False,,,,
25039,1330,1,community,False,,,,
25040,1330,7,sightseeing,False,,,,
25041,1330,6,eating,True,0.04473855,0.027520945,0.017217604,0.57492125
25042,1330,0,eating,True,0.069000825,0.121881604,-0.05288078,0.37188998
25043,1330,0,eating,True,0.09439355,0.06904824,0.02534531,0.5984621
25044,1330,1,community,True,0.21435295,0.17979583,0.03455712,0.625143
25045,1330,1,community,False,,,,
25046,1330,7,sightseeing,False,,,,
25047,1330,2,walking,True,0.092214525,0.083398916,0.008815609,0.5505859
25048,1330,6,eating,True,0.207306,0.15729405,0.050011948,0.66990596
25049,1330,6,eating,True,0.05974493,0.09561165,-0.035866715,0.42116913
25050,1330,1,community,False,,,,
25051,1330,1,community,True,0.12103034,0.13282786,-0.011797525,0.49088255
25052,1330,1,community,False,,,,
25053,1330,6,eating,True,0.06745563,0.0076872976,0.05976833,0.6981641
25054,1330,1,community,True,0.0601001,0.02932196,0.030778142,0.6141976
25055,1330,6,eating,True,0.20285752,0.1168343,0.08602323,0.7742081
25056,1330,6,eating,True,0.04747504,-0.019764937,0.06723998,0.71980476
25057,1330,2,walking,True,0.074620396,0.067844525,0.006775871,0.54467803
25058,1330,6,eating,True,0.16909157,0.1235339,0.04555767,0.6570047
25059,1330,6,eating,True,0.06152172,0.03079513,0.03072659,0.6140483
25060,1330,1,community,True,0.14290649,0.049912985,0.0929935,0.7943967
25061,1330,6,eating,True,0.07442503,0.04406271,0.030362315,0.61299324
25062,1330,1,community,True,0.09844572,0.119424485,-0.020978764,0.4642902
25063,1330,1,community,True,0.10868497,0.110829085,-0.0021441132,0.5188424
25064,1330,5,community,True,0.16129187,0.05587134,0.10542053,0.83039004
25065,1330,5,community,True,0.14599344,0.068116896,0.077876545,0.75061226
25066,1330,7,sightseeing,True,0.060505174,0.0103960205,0.050109155,0.6701875
25067,1330,7,sightseeing,True,0.18593468,0.1388071,0.047127575,0.6615517
25068,1330,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
25069,1330,2,walking,False,,,,
25070,1330,5,community,True,0.116615534,0.082326666,0.03428887,0.62436604
25071,1330,7,sightseeing,False,,,,
25072,1330,1,community,True,0.07997586,0.06684926,0.013126597,0.56307214
25073,1330,7,sightseeing,False,,,,
25074,1330,1,community,False,,,,
25075,1330,1,community,False,,,,
25076,1330,1,community,False,,,,
25077,1331,2,walking,True,0.16812156,0.13555494,0.032566622,0.61937773
25078,1331,2,walking,True,0.12736663,0.04028261,0.087084025,0.7772806
25079,1331,7,sightseeing,False,,,,
25080,1331,3,nature,False,,,,
25081,1331,7,sightseeing,False,,,,
25082,1331,2,walking,True,0.22338824,0.20048438,0.02290386,0.5913908
25083,1331,2,walking,True,0.0906145,0.058427364,0.032187134,0.6182786
25084,1331,3,nature,True,0.0967271,0.075507596,0.021219507,0.58651227
25085,1331,2,walking,False,,,,
25086,1331,7,sightseeing,True,0.29110584,0.21497205,0.07613379,0.74556464
25087,1331,7,sightseeing,False,,,,
25088,1331,3,nature,False,,,,
25089,1331,7,sightseeing,True,0.19954337,0.17324996,0.026293412,0.60120815
25090,1331,2,walking,True,0.16660315,0.16429861,0.002304539,0.5317274
25091,1331,3,nature,True,0.22187233,0.14378531,0.07808702,0.75122195
25092,1331,7,sightseeing,True,0.07397073,-0.040258527,0.114229254,0.85590345
25093,1331,3,nature,True,0.17681211,0.11598761,0.060824506,0.7012232
25094,1331,2,walking,False,,,,
25095,1331,2,walking,False,,,,
25096,1331,2,walking,False,,,,
25097,1331,2,walking,False,,,,
25098,1331,2,walking,True,0.06332067,0.03313516,0.030185506,0.6124811
25099,1331,2,walking,True,0.1800897,0.1354118,0.0446779,0.65445656
25100,1331,3,nature,False,,,,
25101,1331,1,community,True,0.16004142,0.18664439,-0.026602969,0.4480004
25102,1331,7,sightseeing,True,0.28600296,0.28043836,0.0055646,0.54116976
25103,1331,2,walking,True,0.14695074,0.10328868,0.043662056,0.6515143
25104,1331,1,community,True,0.07321653,0.10132297,-0.028106444,0.44364575
25105,1331,2,walking,True,0.10646031,0.056690488,0.049769823,0.66920465
25106,1331,2,walking,True,0.19170599,0.12995206,0.06175393,0.7039152
25107,1331,2,walking,True,0.0002552122,-0.0059206747,0.006175887,0.54294026
25108,1331,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
25109,1331,4,,True,0.041540965,0.052314393,-0.010773428,0.4938487
25110,1331,5,community,True,0.06550796,0.045447808,0.020060156,0.5831543
25111,1331,2,walking,True,0.14294738,0.1295122,0.01343517,0.56396586
25112,1331,1,community,True,0.09771326,0.07361172,0.02410154,0.5948597
25113,1331,2,walking,True,0.14005613,0.20587176,-0.06581563,0.3344258
25114,1332,1,community,False,,,,
25115,1332,0,eating,True,0.118194796,0.09168306,0.026511736,0.6018405
25116,1332,6,eating,True,0.097649924,0.051369466,0.04628046,0.65909815
25117,1332,6,eating,True,0.053274456,0.025930129,0.027344327,0.60425204
25118,1332,2,walking,True,0.01839061,0.019399434,-0.0010088235,0.52213067
25119,1332,0,eating,True,0.091154166,0.07027878,0.020875387,0.58551556
25120,1332,5,community,True,0.1246887,0.012574397,0.1121143,0.8497777
25121,1332,0,eating,True,0.14379524,0.08046405,0.06333119,0.70848346
25122,1332,0,eating,True,0.17152694,0.14228824,0.0292387,0.6097388
25123,1332,0,eating,True,0.018579174,0.00983081,0.008748364,0.55039114
25124,1332,6,eating,True,0.047462452,0.027251508,0.020210944,0.5835911
25125,1332,0,eating,True,0.18855417,0.14501454,0.04353963,0.6511597
25126,1332,6,eating,True,0.042090617,0.05411637,-0.012025751,0.4902215
25127,1332,0,eating,True,0.061150447,0.0034985342,0.05765191,0.6920341
25128,1332,0,eating,False,,,,
25129,1332,0,eating,True,0.11212717,0.05088012,0.06124705,0.70244706
25130,1332,0,eating,True,0.055227622,0.011374615,0.043853007,0.65206736
25131,1332,0,eating,True,0.110246025,0.06934907,0.040896952,0.6435055
25132,1332,0,eating,True,0.16146049,0.07961499,0.0818455,0.76210785
25133,1332,0,eating,True,0.059294328,0.013621362,0.045672968,0.6573386
25134,1332,0,eating,True,0.061094046,0.01666566,0.044428386,0.65373385
25135,1332,0,eating,True,0.10633664,0.067990154,0.038346484,0.6361184
25136,1332,1,community,True,0.07366909,0.046404764,0.027264327,0.6040203
25137,1332,0,eating,True,0.225823,0.13914096,0.08668204,0.77611625
25138,1332,0,eating,True,-0.015637655,-0.037401065,0.02176341,0.5880876
25139,1332,0,eating,True,0.029392498,0.009576866,0.019815631,0.5824461
25140,1332,0,eating,True,0.10751508,0.083387464,0.024127617,0.59493524
25141,1332,0,eating,True,0.117454976,0.08437525,0.03307973,0.6208639
25142,1332,0,eating,True,-0.028443124,-0.04461665,0.016173527,0.5718972
25143,1332,0,eating,True,0.023790535,-0.0037958305,0.027586365,0.60495305
25144,1332,6,eating,False,,,,
25145,1332,0,eating,False,,,,
25146,1332,4,,False,,,,
25147,1332,0,eating,False,,,,
